customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
CUST01576,Male,0,No,Yes,50,Yes,DSL,Month-to-month,Electronic check,76.45,3822.5,No,Yes,No internet service,No internet service,No,No internet service,No internet service,No,Yes
CUST01577,Male,0,No,Yes,31,Yes,DSL,Month-to-month,Mailed check,33.86,1049.66,Yes,No,No,Yes,No internet service,No,Yes,No,No
CUST01578,Female,0,No,No,47,Yes,No internet service,One year,Mailed check,90.62,4259.14,No,No,Yes,No,Yes,Yes,No,No,Yes
CUST01579,Female,0,No,No,7,Yes,DSL,One year,Bank transfer (automatic),97.46,682.22,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No
CUST01580,Male,1,No,Yes,29,Yes,Fiber optic,Month-to-month,Credit card (automatic),53.67,1556.43,Yes,No internet service,No internet service,No,No internet service,No internet service,No internet service,No internet service,Yes
CUST01581,Female,0,No,No,25,Yes,No internet service,Month-to-month,Mailed check,31.97,799.25,Yes,No internet service,No,No internet service,Yes,Yes,No,Yes,Yes
CUST01582,Female,0,Yes,Yes,23,Yes,DSL,Month-to-month,Electronic check,76.81,1766.63,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No
CUST01583,Male,0,No,No,26,No,Fiber optic,One year,Bank transfer (automatic),96.04,2497.04,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Yes,Yes
CUST01584,Female,1,Yes,Yes,38,Yes,DSL,Month-to-month,Electronic check,44.8,1702.4,Yes,Yes,No internet service,Yes,No internet service,Yes,No,No internet service,Yes
CUST01585,Female,0,No,Yes,65,Yes,No internet service,Two year,Bank transfer (automatic),79.86,5190.9,No,Yes,No internet service,No internet service,Yes,Yes,No,No internet service,Yes
CUST01586,Female,0,No,Yes,50,Yes,DSL,Month-to-month,Bank transfer (automatic),36.78,1839.0,No,No,No,No internet service,Yes,Yes,No internet service,No,No
CUST01587,Female,0,No,No,72,Yes,Fiber optic,One year,Electronic check,29.9,2152.8,No,Yes,No internet service,No,No internet service,No internet service,No,No,Yes
CUST01588,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Credit card (automatic),70.15,3437.35,Yes,Yes,Yes,No internet service,Yes,No internet service,No,Yes,Yes
CUST01589,Female,1,Yes,Yes,44,Yes,DSL,Month-to-month,Credit card (automatic),39.57,1741.08,Yes,No internet service,No,No,No internet service,No,No internet service,Yes,No
CUST01590,Male,0,Yes,No,32,Yes,DSL,One year,Credit card (automatic),76.9,2460.8,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,Yes
CUST01591,Female,0,No,No,18,Yes,Fiber optic,One year,Electronic check,18.25,328.5,No,No,No internet service,No internet service,No internet service,No internet service,No,No,Yes
CUST01592,Male,0,Yes,Yes,12,Yes,DSL,Two year,Bank transfer (automatic),38.29,459.48,No,No internet service,No,No internet service,No internet service,Yes,No internet service,No,No
CUST01593,Female,0,No,No,21,Yes,No internet service,Month-to-month,Credit card (automatic),94.87,1992.27,Yes,Yes,Yes,No,No,Yes,No internet service,No internet service,No
CUST01594,Female,0,No,No,19,Yes,No internet service,Month-to-month,Electronic check,84.78,1610.82,Yes,No,No,Yes,No,No internet service,No,No,Yes
CUST01595,Male,0,No,Yes,4,No,Fiber optic,One year,Credit card (automatic),76.57,306.28,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST01596,Female,0,Yes,No,31,Yes,Fiber optic,One year,Electronic check,50.64,1569.84,No,No internet service,Yes,No,No internet service,Yes,Yes,Yes,No
CUST01597,Male,1,Yes,No,29,Yes,Fiber optic,Month-to-month,Electronic check,64.41,1867.89,No,No,No,No internet service,Yes,Yes,No internet service,No,Yes
CUST01598,Female,0,Yes,No,25,Yes,No internet service,Month-to-month,Bank transfer (automatic),57.26,1431.5,No,Yes,No,Yes,No internet service,No,Yes,No,No
CUST01599,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),118.75,356.25,No,No internet service,No,No,Yes,Yes,No,No internet service,No
CUST01600,Male,1,Yes,No,66,Yes,DSL,Two year,Bank transfer (automatic),73.49,4850.34,No,Yes,Yes,No,No,No,No,No,No
CUST01601,Female,0,No,No,42,Yes,DSL,Month-to-month,Credit card (automatic),41.0,1722.0,Yes,No,Yes,No,No,No internet service,No internet service,No,No
CUST01602,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Electronic check,61.57,1785.53,No,No internet service,No,Yes,Yes,No,No internet service,No internet service,Yes
CUST01603,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Electronic check,18.25,273.75,Yes,Yes,Yes,No,No internet service,No,No,Yes,Yes
CUST01604,Male,0,No,No,70,Yes,Fiber optic,Month-to-month,Credit card (automatic),18.25,1277.5,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes
CUST01605,Female,0,No,No,38,Yes,DSL,Month-to-month,Electronic check,107.88,4099.44,Yes,Yes,No internet service,No internet service,No,Yes,No internet service,No internet service,No
CUST01606,Female,1,No,No,40,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),72.21,2888.4,No,Yes,No internet service,No internet service,No internet service,Yes,No,Yes,No
CUST01607,Female,0,Yes,No,30,Yes,DSL,Month-to-month,Mailed check,50.45,1513.5,No,No internet service,No internet service,No,No internet service,Yes,No,No,Yes
CUST01608,Male,0,No,No,48,Yes,DSL,Two year,Electronic check,63.2,3033.6,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes
CUST01609,Female,1,No,No,12,Yes,Fiber optic,Month-to-month,Electronic check,60.87,730.44,No,No,No,No internet service,No,No internet service,Yes,No,Yes
CUST01610,Male,0,Yes,No,40,Yes,DSL,Month-to-month,Mailed check,66.03,2641.2,No,No,Yes,No internet service,No internet service,No internet service,No,No,Yes
CUST01611,Male,0,Yes,No,27,Yes,Fiber optic,Two year,Credit card (automatic),98.43,2657.61,No,No,No internet service,No,No,No internet service,No,No,No
CUST01612,Female,1,No,No,63,Yes,Fiber optic,One year,Bank transfer (automatic),80.06,5043.78,No,No,No internet service,No,No,Yes,Yes,Yes,No
CUST01613,Male,0,Yes,No,18,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),51.71,930.78,Yes,Yes,No,Yes,No,No,No,No,Yes
CUST01614,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Mailed check,18.25,1295.75,No,No,No,No internet service,Yes,No,No,No,Yes
CUST01615,Male,0,No,Yes,24,Yes,DSL,Month-to-month,Electronic check,33.93,814.32,Yes,No internet service,No,Yes,No,No,No,No,Yes
CUST01616,Female,0,No,Yes,37,Yes,DSL,One year,Electronic check,86.75,3209.75,No,Yes,Yes,Yes,No,No,No internet service,No internet service,Yes
CUST01617,Male,0,No,No,2,Yes,No internet service,Two year,Mailed check,110.86,221.72,Yes,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes,No
CUST01618,Female,0,Yes,No,1,Yes,Fiber optic,One year,Electronic check,37.66,37.66,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Yes
CUST01619,Female,1,Yes,No,4,Yes,Fiber optic,One year,Electronic check,33.13,132.52,No,No internet service,Yes,No,Yes,No,Yes,No,Yes
CUST01620,Male,0,No,No,60,Yes,DSL,One year,Mailed check,51.03,3061.8,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,No
CUST01621,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Mailed check,117.53,2233.07,Yes,Yes,No internet service,No internet service,Yes,No,No,No internet service,No
CUST01622,Female,0,Yes,No,37,No,Fiber optic,Month-to-month,Electronic check,68.43,2531.91,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST01623,Female,0,No,No,35,No,Fiber optic,One year,Bank transfer (automatic),41.13,1439.55,No,Yes,No,No,Yes,No,Yes,No,No
CUST01624,Female,0,No,Yes,45,Yes,Fiber optic,Two year,Mailed check,53.17,2392.65,No,No,No,Yes,Yes,No internet service,No,No internet service,Yes
CUST01625,Female,0,Yes,No,36,No,DSL,Month-to-month,Electronic check,48.15,1733.4,No,Yes,No,No,No,No internet service,No,No internet service,No
CUST01626,Male,0,Yes,No,53,Yes,DSL,One year,Credit card (automatic),85.12,4511.36,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,No,No
CUST01627,Female,1,No,Yes,20,Yes,No internet service,Month-to-month,Electronic check,118.75,2375.0,No,No internet service,Yes,No,Yes,No internet service,No,No internet service,Yes
CUST01628,Female,0,No,No,20,Yes,No internet service,Month-to-month,Credit card (automatic),67.92,1358.4,Yes,No internet service,Yes,No,Yes,No,Yes,No,No
CUST01629,Female,0,No,No,69,Yes,DSL,Month-to-month,Electronic check,96.81,6679.89,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes
CUST01630,Male,0,Yes,No,59,No,Fiber optic,Month-to-month,Credit card (automatic),23.62,1393.58,No,No internet service,No,No,Yes,No internet service,Yes,Yes,Yes
CUST01631,Female,1,No,No,35,Yes,DSL,One year,Electronic check,118.75,4156.25,No,No internet service,No,No,Yes,No internet service,Yes,No internet service,No
CUST01632,Female,1,No,Yes,10,Yes,DSL,Month-to-month,Bank transfer (automatic),23.83,238.3,No,No internet service,No,Yes,No,No internet service,No internet service,Yes,No
CUST01633,Male,0,Yes,No,30,Yes,DSL,One year,Mailed check,100.36,3010.8,No,Yes,No,Yes,No,No internet service,No,Yes,No
CUST01634,Female,0,Yes,No,36,Yes,DSL,Two year,Bank transfer (automatic),74.16,2669.76,No,No,Yes,No,No internet service,No,No internet service,No,Yes
CUST01635,Male,0,Yes,Yes,59,Yes,Fiber optic,Two year,Mailed check,26.26,1549.34,No,No,No,No internet service,No internet service,No,No internet service,No,Yes
CUST01636,Female,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Electronic check,89.03,5341.8,Yes,No,No internet service,No internet service,No,Yes,Yes,No,Yes
CUST01637,Female,0,Yes,No,66,Yes,DSL,Month-to-month,Bank transfer (automatic),63.13,4166.58,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No
CUST01638,Female,1,No,No,28,Yes,DSL,Month-to-month,Electronic check,36.65,1026.2,No,No internet service,Yes,Yes,Yes,No internet service,No,Yes,Yes
CUST01639,Male,0,Yes,No,66,Yes,No internet service,Two year,Credit card (automatic),64.32,4245.12,No,No,No,No internet service,No,No,Yes,No,No
CUST01640,Male,0,No,No,70,Yes,DSL,Two year,Electronic check,18.25,1277.5,No,No,No,Yes,Yes,No,No internet service,No internet service,Yes
CUST01641,Male,0,Yes,No,66,Yes,Fiber optic,Month-to-month,Mailed check,49.53,3268.98,Yes,No internet service,Yes,Yes,No internet service,No internet service,No internet service,No,Yes
CUST01642,Female,0,No,No,15,Yes,DSL,Two year,Bank transfer (automatic),35.07,526.05,No,No internet service,No internet service,Yes,No,Yes,No internet service,No internet service,Yes
CUST01643,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Mailed check,58.53,2575.32,Yes,No internet service,Yes,No internet service,Yes,No internet service,No,No,No
CUST01644,Male,0,Yes,Yes,33,No,DSL,One year,Electronic check,18.25,602.25,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Yes,No
CUST01645,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,Bank transfer (automatic),18.25,784.75,No,Yes,No,No,No internet service,No,No,Yes,No
CUST01646,Female,1,No,No,41,No,DSL,One year,Bank transfer (automatic),38.53,1579.73,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes
CUST01647,Male,0,No,No,34,Yes,DSL,Month-to-month,Credit card (automatic),62.85,2136.9,Yes,No internet service,No,No,No internet service,Yes,No,Yes,No
CUST01648,Male,0,Yes,No,29,Yes,Fiber optic,Two year,Mailed check,34.8,1009.2,No,No,Yes,No,No internet service,Yes,Yes,Yes,No
CUST01649,Male,0,No,No,52,Yes,Fiber optic,Two year,Mailed check,77.85,4048.2,No,Yes,Yes,No,No,Yes,Yes,No,Yes
CUST01650,Male,0,No,No,57,Yes,DSL,One year,Mailed check,85.06,4848.42,No,No internet service,No,Yes,No,No internet service,Yes,No internet service,No
CUST01651,Female,1,No,Yes,27,Yes,DSL,Month-to-month,Electronic check,38.68,1044.36,Yes,Yes,Yes,No internet service,No,No internet service,No,No,No
CUST01652,Male,1,Yes,No,14,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.71,1479.94,No,No,Yes,Yes,Yes,No,No,No,Yes
CUST01653,Male,0,Yes,No,37,Yes,Fiber optic,Month-to-month,Electronic check,54.91,2031.67,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes
CUST01654,Female,1,Yes,Yes,49,Yes,No internet service,Month-to-month,Mailed check,118.75,5818.75,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,No
CUST01655,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Mailed check,56.21,674.52,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Yes
CUST01656,Male,0,No,No,34,Yes,Fiber optic,Two year,Bank transfer (automatic),30.35,1031.9,No,No,No,No,Yes,No,Yes,Yes,No
CUST01657,Female,0,No,Yes,23,Yes,Fiber optic,One year,Credit card (automatic),100.84,2319.32,No,No,Yes,Yes,No,Yes,No internet service,Yes,Yes
CUST01658,Female,1,Yes,No,64,No,No internet service,Month-to-month,Bank transfer (automatic),32.76,2096.64,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No,Yes
CUST01659,Male,0,Yes,No,17,Yes,No internet service,Month-to-month,Mailed check,98.13,1668.21,Yes,No internet service,Yes,No,No,No internet service,Yes,No,No
CUST01660,Female,0,No,No,57,Yes,DSL,Month-to-month,Bank transfer (automatic),67.62,3854.34,No,No internet service,Yes,No,No internet service,No internet service,No internet service,No internet service,No
CUST01661,Male,0,Yes,No,25,Yes,DSL,One year,Bank transfer (automatic),47.32,1183.0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes
CUST01662,Female,0,No,No,28,Yes,DSL,Month-to-month,Electronic check,40.95,1146.6,Yes,Yes,No,No,No,No,No internet service,Yes,No
CUST01663,Male,1,Yes,No,71,Yes,Fiber optic,Two year,Electronic check,61.41,4360.11,No,No internet service,No,No internet service,No internet service,No,No,No internet service,No
CUST01664,Female,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Electronic check,84.4,3629.2,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,No
CUST01665,Female,0,Yes,Yes,4,Yes,Fiber optic,Two year,Mailed check,62.8,251.2,No,No,No,No,Yes,No,No internet service,No internet service,Yes
CUST01666,Female,0,No,No,32,Yes,DSL,Two year,Credit card (automatic),108.39,3468.48,No,No internet service,No internet service,No,Yes,Yes,No internet service,Yes,No
CUST01667,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,28.73,114.92,No,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes
CUST01668,Female,0,No,No,35,Yes,No internet service,Two year,Mailed check,61.1,2138.5,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No
CUST01669,Male,0,Yes,No,12,Yes,DSL,Month-to-month,Credit card (automatic),97.02,1164.24,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes
CUST01670,Male,0,No,Yes,24,Yes,Fiber optic,Two year,Credit card (automatic),27.88,669.12,No,No,Yes,Yes,No,No internet service,No internet service,No,Yes
CUST01671,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.21,5426.97,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Yes
CUST01672,Male,0,No,Yes,1,Yes,No internet service,Two year,Electronic check,64.59,64.59,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes
CUST01673,Male,0,Yes,No,35,Yes,No internet service,Two year,Electronic check,67.3,2355.5,Yes,No internet service,Yes,Yes,Yes,No internet service,Yes,Yes,No
CUST01674,Male,0,Yes,No,24,Yes,Fiber optic,Two year,Electronic check,53.81,1291.44,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,Yes
CUST01675,Male,0,Yes,No,33,No,Fiber optic,Two year,Electronic check,27.73,915.09,No,Yes,No,No,No internet service,No,No internet service,No internet service,No
CUST01676,Male,0,No,Yes,11,Yes,No internet service,Month-to-month,Electronic check,61.64,678.04,No,Yes,Yes,No internet service,Yes,No,Yes,Yes,Yes
CUST01677,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,Mailed check,47.33,851.94,No,Yes,No internet service,No,No internet service,No,No,No internet service,Yes
CUST01678,Female,0,Yes,No,36,Yes,DSL,Month-to-month,Electronic check,109.73,3950.28,Yes,Yes,No internet service,No internet service,No internet service,Yes,No,No internet service,Yes
CUST01679,Male,0,No,No,0,No,Fiber optic,Month-to-month,Electronic check,79.31,79.31,Yes,Yes,No,Yes,No,No internet service,No,No,Yes
CUST01680,Male,0,Yes,No,59,Yes,DSL,One year,Electronic check,65.03,3836.77,No,Yes,Yes,No internet service,No internet service,No,Yes,No internet service,Yes
CUST01681,Female,0,No,No,66,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),103.53,6832.98,Yes,No internet service,No,No,Yes,Yes,No internet service,No internet service,Yes
CUST01682,Female,0,No,Yes,48,Yes,No internet service,Two year,Bank transfer (automatic),62.32,2991.36,No,No,No internet service,Yes,No internet service,Yes,No,No,No
CUST01683,Female,0,Yes,Yes,45,Yes,Fiber optic,One year,Mailed check,85.09,3829.05,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes
CUST01684,Male,1,No,Yes,47,Yes,Fiber optic,Two year,Electronic check,98.93,4649.71,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,No
CUST01685,Female,0,No,Yes,67,Yes,DSL,Month-to-month,Mailed check,55.83,3740.61,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes
CUST01686,Male,1,No,No,18,Yes,Fiber optic,Two year,Electronic check,77.05,1386.9,Yes,No,Yes,No,Yes,Yes,No,No internet service,No
CUST01687,Female,0,No,No,39,Yes,DSL,Two year,Electronic check,50.9,1985.1,No,No,No,No internet service,Yes,No,No,Yes,No
CUST01688,Male,0,No,No,5,Yes,DSL,Month-to-month,Credit card (automatic),98.39,491.95,No,No,No,Yes,No internet service,No,No internet service,No,No
CUST01689,Male,0,No,No,62,Yes,Fiber optic,One year,Credit card (automatic),63.18,3917.16,Yes,No internet service,No internet service,No internet service,No internet service,No,No internet service,Yes,Yes
CUST01690,Female,0,No,No,34,Yes,DSL,Two year,Bank transfer (automatic),105.12,3574.08,No,Yes,No internet service,Yes,Yes,No internet service,Yes,No internet service,No
CUST01691,Male,1,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Credit card (automatic),69.97,4967.87,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No
CUST01692,Female,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),118.75,7125.0,Yes,Yes,No internet service,Yes,No internet service,No internet service,Yes,No,Yes
